Datetime,Tweet Id,Text,Username,Category,Clean_text
2023-01-25 14:59:36+00:00,1618262316302364673,@000xax_ IYA KAK INI OTPKU TU ISAGI SAMA CHARNYA ZAKKI KAK GILA AKU BOTAK GILA ANJING GW STRES TIAP HARI ALLAHUMA BARIKLANA DASAR KUKANG SIALAN GILA,yuinaru_808,abusive,iya kak ini otpku tu isagi sama charnya zakki kak gila aku botak gila anjing gw stres tiap hari allahuma bariklana dasar kukang sialan gila
2023-03-05 08:45:00+00:00,1632301169560244226,"Interior bergaya Zen ini menawarkan gambaran sekilas tentang pola pikir orang Jepang, yaitu dekat dengan alam dan sangat minimalis. Curi inspirasi gayanya di sini.
https://t.co/7QnfeRyy6P",BBCIndonesia,neutral,interior bergaya zen ini menawarkan gambaran sekilas tentang pola pikir orang jepang yaitu dekat dengan alam dan sangat minimalis curi inspirasi gayanya di sini
2023-03-12 22:19:12+00:00,1635042784750227457,"Alhamdulillah wa syukurillah, kemarin sore saya ditemani Bapak Rusli Effendi berkesempatan bersilaturahmi dengan pimpinan Pondok Pesantren Nurul Amanah Setu Babakan, Pak Kyai Muhammad Sholihin Harasyi sekaligus berdialog dengan para santri. https://t.co/kHl6SL2t2B",sandiuno,neutral,alhamdulillah wa syukurillah kemarin sore saya ditemani bapak rusli effendi berkesempatan bersilaturahmi dengan pimpinan pondok pesantren nurul amanah setu babakan pak kyai muhammad sholihin harasyi sekaligus berdialog dengan para santri
2023-01-23 11:00:30+00:00,1617477368678957056,Kali ini pak @boedybios ngebahas #Stackoverflow Developer Survey nih. Ini adalah survei tahunan terhadap developers dan profesional teknologi lainnya yang bertujuan ngumpulin wawasan dan tren industri teknologi dan komunitas developers. Selengkapnya di https://t.co/zWDUNFsNk2,ShowwcaseID,neutral,kali ini pak ngebahas developer survey nih ini adalah survei tahunan terhadap developers dan profesional teknologi lainnya yang bertujuan ngumpulin wawasan dan tren industri teknologi dan komunitas developers selengkapnya di
2023-01-22 16:03:20+00:00,1617191192122494977,Pusing sampe pengen coli,sadboy09__,adult,pusing sampe pengen coli
2022-12-20 14:49:36+00:00,1605213835509784576,"Selamat mas @RimawanP dkk relawan SONJO
Semoga kolaborasi serupa bisa dilakukan banyak pihak &amp; diperluas.
Aksi ini akan berjalan ketika ada trust, hal itu muncul ketika masing2 org  berintegritas.
Semoga mjd motivasi bagi anak muda utk peduli &amp; membangun serta menjaga Integritas",nazaqistsha,neutral,selamat mas dkk relawan sonjo semoga kolaborasi serupa bisa dilakukan banyak pihak amp diperluas aksi ini akan berjalan ketika ada trust l itu muncul ketika masing org berintegritas semoga mjd motivasi bagi anak muda utk peduli amp membangun serta menjaga integritas
2023-03-16 23:09:02+00:00,1636504876665671680,Kawah Sakidang Terbaru Sangat Aesthetic https://t.co/1MLoZ6agdB,kompasiana,neutral,kawah sakidang terbaru sangat aesthetic
2023-01-27 11:45:27+00:00,1618938231743184898,"yaela ama temen baper ae dah, tinggal bales ""bapak lo gua sepong bangsattt""",tidurdurr,adult,yaela ama temen baper ae dah tinggal bales bapak lo gua sepong bangsat
2023-01-29 13:42:39+00:00,1619692501736230914,"Hidup emang gini ya. Kadang kek anj, kadang kek asu😌",nvly7,abusive,hidup emang gini ya kadang kek anj kadang kek asu
2023-01-29 13:35:18+00:00,1619690650135584773,"@18fesss kalem der itu wajar ko, itu tandanya kamu BISA, tolol cowo lu der udah di msh semua msh aja di tinggal",ijaldada,abusive,kalem der itu wajar ko itu tandanya kamu bisa tolol cowo lu der udah di msh semua msh aja di tinggal
2022-12-18 11:02:23+00:00,1604431880069165056,"Saya bahagia bisa melaksanakan #GamalGoesToSchool ke 82 di SMPN 3 Malang, bertemu dengan Bu Ninik &amp; banyak Bapak-Ibu guru yang mengajar saya.

Saya tak akan seperti sekarang, tanpa perhatian, bimbingan, &amp; kasih sayang Bapak-Ibu guru. Tak ada mantan guru. Terima kasih Bapak, Ibu. https://t.co/uYwAA6DdPI",Gamal_Albinsaid,neutral,saya bahagia bisa melaksanakan ke di smpn malang bertemu dengan bu ninik amp banyak bapak ibu guru yang mengajar saya saya tak akan seperti sekarang tanpa perhatian bimbingan amp kasih sayang bapak ibu guru tak ada mantan guru terima kasih bapak ibu
2022-12-21 19:30:36+00:00,1605646939793821696,@bIaenciaga Trimakasih berkat foto ini aku jadi pengen coli 😭,haybusaa,adult,trimakasih berkat foto ini aku jadi pengen coli
2017-07-05 02:26:53+00:00,882425521610539008,"Manusia punya usaha, Allah punya rencana
Hasbunallah wa ni'mal wakil, ni'mal maula wa ni'man nashir.",chaniefbs,neutral,manusia punya usaha allah punya rencana hasbunallah wa ni mal wakil ni mal maula wa ni man nashir
2022-12-23 21:34:21+00:00,1606402858370600960,"yang mau liat kontol, dm khusus cewe! pengen disepongin 😫🥵 cari partner ngentot kalo ada #sange #coli #kontol #memek #SANGE_AAAAAAAAAAHH",thesinners14,adult,yang mau liat kontol dm khusus cewe pengen disepongin cari partner ngentot kalo ada
2023-01-19 11:00:02+00:00,1616027697771171840,Tiga Kunci Keburukan Bagi Manusia https://t.co/cNlqYHbJIg,ustadzsyafiq,neutral,tiga kunci keburukan bagi manusia
2023-01-28 04:55:26+00:00,1619197433627680771,ak baru tau di Letterboxd kl ga dimasukin ke log ga kebaca cooo ahhh pantes sj dasar kau bodoh,juuichimen,abusive,ak baru tau di letterboxd kl ga dimasukin ke log ga kebaca co ah pantes sj dasar kau bodoh
2023-01-30 14:23:59+00:00,1620065289764478976,"@obbythv_ Dih laki"" B4n9s4tttt nikmati aja lu n93w3 bareng lonte lo siap"" aja karma menanti 😏😌😌",pipihVjeykey,adult,dih laki n s t nikmati aja lu n w bareng lonte lo siap aja karma menanti
2023-01-29 06:29:20+00:00,1619583454911565824,"@imanismo @iIhamzada Selamat,  kamu baru saja masuk kategori komen tolol 2023",oldestseagull,abusive,selamat kamu baru saja masuk kategori komen tolol
2023-03-16 14:00:01+00:00,1636366715779940353,"Aktivitas kegempaan tersebut menandakan masih adanya dorongan magma ke kubah lava bagian barat daya dan tengah.#MediaIndonesia #ReferensiBangsa #GunungMerapi

Sumber: https://t.co/mKBv2Vxu38",mediaindonesia,neutral,aktivitas kegempaan tersebut menandakan masih adanya dorongan magma ke kubah lava bagian barat daya dan tengah sumber
2023-03-12 16:02:44+00:00,1634948045984133120,Konfliknya masih sama saja dgn yg dulu-dulu: Suleiman/Tony Franjieh (Brigade Kristen Marada) yg dekat Suriah VS Samir Geagea/Pierre/Bashir/Amin Gemayel (Milisia Kristen Phalangis) yg antiSuriah,budimandjatmiko,neutral,konfliknya masih sama saja dgn yg dulu dulu suleiman tony franjieh brigade kristen marada yg dekat suriah vs samir geagea pierre bashir amin gemayel milisia kristen phalangis yg antisuriah
2023-01-24 18:21:03+00:00,1617950622380355584,@dpramtt @hawooxyz @ailoveyouuuxxx utang puasanya udah dibayar belom? inget taun kemaren kalian makan bakso di siang bolong. ckckck dasar setan nakal,aeysthetich,abusive,utang puasanya udah dibayar belom inget taun kemaren kalian makan bakso di siang bolong ckckck dasar setan nakal
2023-01-30 02:11:51+00:00,1619881042571329536,@ASasmitho @ekowboy2 Lu rasis... Bukan nya pemecah belah juga... Bangsat,RasyidShaiful,abusive,lu rasis bukan nya pemecah belah juga bangsat
2023-01-20 09:53:23+00:00,1616373314095841281,"Cuma bisa pasrah di ewe sama bos demi naik gaji

bokep indo vidio mesum terbaru cewek bᴜjang sange",PattiBu17119511,adult,cuma bisa pasrah di ewe sama bos demi naik gaji bokep indo vidio mesum terbaru cewek bjang sange
2023-01-30 19:00:28+00:00,1620134869883043842,video bokep indo viral mesum skandal bumil indonesia link live colmek terbaru jilboob bokepviral https://t.co/2d70zgzVOG,IndoViralMesum1,adult,video bokep indo viral mesum skandal bumil indonesia link live colmek terbaru jilboob bokepviral
2023-01-30 18:35:26+00:00,1620128571355443201,Cewek Simpanan Dikentot Cowok Mesum Seharian https://t.co/rhgphaJP4P,atopaoss,adult,cewek simpanan dikentot cowok mesum seharian
2023-01-30 11:29:05+00:00,1620021275577180160,@memefess dianya lonte,eymt_yy,adult,dianya lonte
2023-01-29 15:27:45+00:00,1619718952741142533,"8. aku liat isi chat di grubnya pada minta si raga ini buat cpc, jadi aku chat salah satunya dan ternyata si raga ini udah ga aktif dari 3 hari yang lalu. dan gak cuma aku aja, ternyata korbannya banyak emg dasar raga bajingan https://t.co/9UdkspmZ78",najiann_,abusive,aku liat isi chat di grubnya pada minta si raga ini buat cpc jadi aku chat salah satunya dan ternyata si raga ini udah ga aktif dari ri yang lalu dan gak cuma aku aja ternyata korbannya banyak emg dasar raga bajingan
2023-02-23 06:44:15+00:00,1628646903813652482,"Selain itu, ada beberapa hal lain yang perlu saya ingatkan terkait upaya pemerintah meningkatkan pertumbuhan ekonomi nasional, di antaranya, mendorong belanja masyarakat.

Saya juga meminta agar kawasan wisata di daerah untuk dapat dikembangkan dan dipromosikan dengan baik. https://t.co/vpQ2KjI8IG",jokowi,neutral,selain itu ada beberapa l lain yang perlu saya ingatkan terkait upaya pemerintah meningkatkan pertumbuhan ekonomi nasional di antaranya mendorong belanja masyarakat saya juga meminta agar kawasan wisata di daerah untuk dapat dikembangkan dan dipromosikan dengan baik
2023-01-29 16:36:34+00:00,1619736268405088257,"join telegram klik link dibawah

https://t.co/xhGHzseyNL

bokep indo viral kebaya merah prank ojol tante montok toket gede sange hijab binal colmek meki tembem abg sma mesum https://t.co/SmwZOifQOr",bokepvvip62,adult,join telegram klik link dibawah bokep indo viral kebaya merah prank ojol tante montok toket gede sange hijab binal colmek meki tembem abg sma mesum
2015-07-18 04:26:23+00:00,622261107923619840,"Tradisi lebaran, silaturahim trah keluarga besar di Yogyakarta. Bani X, Bani Y, Bani Z, sampai Bani Adam &gt;_&lt;",chaniefbs,neutral,tradisi lebaran silaturahim trah keluarga besar di yogyakarta bani x bani y bani z sampai bani adam gt _ lt
2023-03-12 14:00:21+00:00,1634917246899200002,"Vending machine di Jepang yang satu ini jualan alat bantu seks. Pas dibuka, rame banget... https://t.co/52Nj8TbkbW",VICE_ID,neutral,vending machine di jepang yang satu ini jualan alat bantu seks pas dibuka rame banget
2022-11-08 17:10:24+00:00,1590028978089525251,Sange ngocok kontol bantu crot yuk tante,AryaSusan5,adult,sange ngocok kontol bantu crot yuk tante
2023-01-29 03:30:01+00:00,1619538328696786944,"@regar_0p0sisi Era kebebasan...
Makhluk berwawasan cupet, ga punya otak aja, ikut2an mengkritik kebijakan pemerintah..
Jangan melihat dengan kaca matamu kepentinganmu sendiri monyong. Lihat dari sudut pandang yang lebih luas..
Yang butuh BBM bukan cuma elu. Dasar Goblok..!!!",PatMerahPutih,abusive,era kebebasan makhluk berwawasan cupet ga punya otak aja ikut an mengkritik kebijakan pemerintah jangan melihat dengan kaca matamu kepentinganmu sendiri monyong lihat dari sudut pandang yang lebih luas yang butuh bbm bukan cuma elu dasar goblok
2023-01-30 04:04:21+00:00,1619909357151592449,@nejiyaoi dah nih i want to have sepong with you https://t.co/7p7T0YtFJk,lucas_xuxi444,adult,dah nih i want to ve sepong with you
2022-12-13 19:18:14+00:00,1602744724661538817,"@abcdyougoblog Mon maap dari segi si cewe cerita aja ga lengkap sama ga detail. Sebenernya bisa di telaah dulu sebelum main hakim sendiri apalagi separah ini. Jadi inget dulu pernah ada kasus cowo main ke kos cewenya mo nganterin makanan terus di telanjang in berdua, karna dikira warga mesum",larasatinwidia1,adult,mon maap dari segi si cewe cerita aja ga lengkap sama ga detail sebenernya bisa di telaah dulu sebelum main kim sendiri apalagi separah ini jadi inget dulu pernah ada kasus cowo main ke kos cewenya mo nganterin makanan terus di telanjang in berdua karna dikira warga mesum
2020-09-30 11:15:31+00:00,1311263402862481408,"Selamat Rabu. Hari Raya Rindu. Kita ketemu jam 8 malam nanti di Trans7. 

#matanajwa #matanajwaditrans7 https://t.co/4dFI5hJcKT",NajwaShihab,neutral,selamat rabu hari raya rindu kita ketemu jam malam nanti di trans
2023-01-26 10:43:26+00:00,1618560237702893573,"@yusuf_dumdum Dasar gaya PKI dan Gerwani, yang bikin dia yang ribut dia, karena dia sudah dirasuki setan 😈",AngahBadrun,abusive,dasar gaya pki dan gerwani yang bikin dia yang ribut dia karena dia sudah dirasuki setan
2023-03-01 12:39:09+00:00,1630910544680189953,minimal transaksi buat dapet diskon gofut ternyata ga ada apa2nya,mememekanlirik,neutral,minimal transaksi buat dapet diskon gofut ternyata ga ada apa nya
2023-01-22 13:53:27+00:00,1617158503705239553,"Pantat Tante Mulus

bokep indo vidio mesum terbaru cewek bᴜjang sange",Bokep_Sex_Video,adult,pantat tante mulus bokep indo vidio mesum terbaru cewek bjang sange
2023-01-30 12:19:26+00:00,1620033946800263168,@persilahkan @tanyarlfes Ya ampun pengen gue RT jutaan kali. Emang negara asu,zona_ngeluh,abusive,ya ampun pengen gue jutaan kali emang negara asu
2022-04-24 16:33:53+00:00,1518266991756206080,https://t.co/wFG6enCOdM Video Cewek ABG Bugil Untuk Pacar Cabul  https://t.co/PqaKFsVSaC,koiolo,adult,video cewek abg bugil untuk pacar cabul
2023-01-19 11:33:25+00:00,1616036099180335104,Ipon 14 spec paling tinggi harganya 33 juta. Setara 2 honda beat. 😳,ernestprakasa,neutral,ipon spec paling tinggi rganya juta setara honda beat
2023-01-14 06:28:00+00:00,1614147298526900224,"Mari diramaikan lur... kopdar perdana PyJogja setelah 3 tahun pandemi.
Pembicaranya adalah cofounders PyJogja yg sakti2: @swdevbali dan @ismailsunni 
Tempat terbatas 40 orang, fee 15rb untuk konsumsi. Segera daftar di https://t.co/ftlgq9m73G",seagatesoft,neutral,mari diramaikan lur kopdar perdana pyjogja setelah tahun pandemi pembicaranya adalah cofounders pyjogja yg sakti dan tempat terbatas orang fee rb untuk konsumsi segera daftar di
2023-03-10 12:58:51+00:00,1634176992135499777,"Habis cetak gol selebrasi ❎
Habis nganiaya orang selebrasi ✅
https://t.co/jHOSpypNHW",gilabola_ina,neutral,habis cetak gol selebrasi habis nganiaya orang selebrasi
2022-11-06 13:17:04+00:00,1589245482500771840,berharap finish posisi 3 besar malah jatoh dasar Marquez,gweh_anjay,abusive,berharap finish posisi besar malah jatoh dasar marquez
2020-07-09 05:44:09+00:00,1281101818559332352,"Yuk ikutan Kompetisi Inovasi by @narasitv X in.ideanation ---&gt; Reposted from @narasitv Coba lihat deh di sekitar kamu, ada berapa banyak ide, gagasan, dan inovasi yang bermunculan di masa pandemi ini? Ya, kalau kita… https://t.co/Q5HYo5IG0Q",NajwaShihab,neutral,yuk ikutan kompetisi inovasi by x in ideanation gt reposted from coba lihat deh di sekitar kamu ada berapa banyak ide gagasan dan inovasi yang bermunculan di masa pandemi ini ya kalau kita
2023-01-29 07:22:37+00:00,1619596861450641408,suara lato lato beneran bikin gila anjing ribut bangettt,aboutbinaa,abusive,suara lato lato beneran bikin gila anjing ribut banget
2023-01-30 18:30:36+00:00,1620127355481239553,"@snoweuphoriia @tigerbunny1209 @vkookfess lah jancok tolol jelas2 disni taekook dan tae yg top malah lu rep gini emng otak udah lo ya anjing, udah salpak menggonggong lgi kek anjing🤣",Vko0k_vk,abusive,lah jancok tolol jelas disni taekook dan tae yg top malah lu rep gini emng otak udah lo ya anjing udah salpak menggonggong lgi kek anjing
2023-01-28 15:39:20+00:00,1619359479640002561,@vpetuaIang sepong kali,thuptis,adult,sepong kali
2023-01-21 13:35:53+00:00,1616791697396207616,@RINASARTIKA24 Ngentot yuk,hidayatnoer090,adult,ngentot yuk
2023-03-16 22:02:07+00:00,1636488040419049474,Anies Baswedan Bantah Ketidakhadiran Jusuf Kalla dan Akbar Tanjung di KAHMI Gara-gara Dia https://t.co/xsqGBubkjN,tvOneNews,neutral,anies baswedan bantah ketidakhadiran jusuf kalla dan akbar tanjung di kahmi gara gara dia
2022-04-12 12:52:21+00:00,1513862588643172352,"@janjijiwo Astaghfirullah ukhti Allah sudah menjanjikan mu surga tapi kamu malah pilih masturbasi,

Ah ah ah enak
#sluurrpppaaaaahhhhhh",pangsitbenkbenk,adult,astaghfirullah ukhti allah sudah menjanjikan mu surga tapi kamu malah pilih masturbasi ah ah ah enak
2019-05-02 07:53:06+00:00,1123857932540686337,"Susahnya cari kerja. Meski lulus cum laude dan terbaik, cari kerja susah. Dari 32 lamaran: 7 lamaran ada balasan, 25 lamaran tidak ada balasan. Alhamdulillah diterima di 2 tempat bersamaan di BPPT dan PT Sumalindo Lestari Jaya. Ortu milih PNS saja ya sampai sekarang.",Sutopo_PN,neutral,susahnya cari kerja meski lulus cum laude dan terbaik cari kerja susah dari lamaran lamaran ada balasan lamaran tidak ada balasan alhamdulillah diterima di tempat bersamaan di bppt dan pt sumalindo lestari jaya ortu milih pns saja ya sampai sekarang
2023-01-30 16:30:24+00:00,1620097104332083200,video bokep indo viral mesum skandal bumil indonesia link live colmek terbaru jilboob bokepviral https://t.co/QW5sHvcPIP,user37534926,adult,video bokep indo viral mesum skandal bumil indonesia link live colmek terbaru jilboob bokepviral
2023-01-30 13:34:12+00:00,1620052764066992128,"Btw, ini memang rencana Bastian. Dia bilang sendiri ke Odette. Terus dia ngancem Odette juga anjing, memang bangsat lu Bastian. Kalau gue nggak salah, nanti ada scene Odette ke tempat aborsi buat gugurin anaknya? Gue pribadi mendukung dia sih, soalnya anak hasil rape :(",Athdyra,abusive,btw ini memang rencana bastian dia bilang sendiri ke odette terus dia ngancem odette juga anjing memang bangsat lu bastian kalau gue nggak salah nanti ada scene odette ke tempat aborsi buat gugurin anaknya gue pribadi mendukung dia sih soalnya anak sil rape
2022-05-07 15:48:23+00:00,1522966585425555458,"akhirnya si cewek itu gw suruh pindah trus gw tatap mata si cabul ini sambil ngangkat pala dengan kesan ""ngapain lu anjing"", dia turun habis itu. emang kondisi tj lagi penuh, kesempatan banget buat ni si anjing. kalo dia ga turun udah gw pukulin tu orang",mikail_tarigan,adult,akhirnya si cewek itu gw suruh pindah trus gw tatap mata si cabul ini sambil ngangkat pala dengan kesan ngapain lu anjing dia turun bis itu emang kondisi tj lagi penuh kesempatan banget buat ni si anjing kalo dia ga turun udah gw pukulin tu orang
2023-01-29 16:23:02+00:00,1619732864521871360,@stvrnss dh gede malu ma jembut,ryuddaengq,adult,dh gede malu ma jembut
2023-01-28 23:44:52+00:00,1619481666967445509,"Takkan pernah ada kitab suci yang terbakar.
Yang terbakar adalah kebencian dan murka pembakarnya oleh ketidaktahuannya sendiri.

#mawasdiri",lukmansaifuddin,neutral,takkan pernah ada kitab suci yang terbakar yang terbakar adalah kebencian dan murka pembakarnya oleh ketidaktahuannya sendiri
